vertex1_X[m] vertex1_Y[m] vertex1_Z[m] vertex2_X[m] vertex2_Y[m] vertex2_Z[m] vertex3_X[m] vertex3_Y[m] vertex3_Z[m]
0.101803	0.0063413	0.320699	0.102	6.7083e-11	0.0206992	0.101803	0.0063413	0.0206992
0.101803	0.0063413	0.320699	0.102	6.7083e-11	0.320699	0.102	6.7083e-11	0.0206992
0.101211	0.0126581	0.320699	0.101803	0.0063413	0.0206992	0.101211	0.0126581	0.0206992
0.101211	0.0126581	0.320699	0.101803	0.0063413	0.320699	0.101803	0.0063413	0.0206992
0.100229	0.0189259	0.320699	0.101211	0.0126581	0.0206992	0.100229	0.0189259	0.0206992
0.100229	0.0189259	0.320699	0.101211	0.0126581	0.320699	0.101211	0.0126581	0.0206992
0.0988582	0.0251204	0.320699	0.100229	0.0189259	0.0206992	0.0988582	0.0251204	0.0206992
0.0988582	0.0251204	0.320699	0.100229	0.0189259	0.320699	0.100229	0.0189259	0.0206992
0.0971053	0.0312178	0.320699	0.0988582	0.0251204	0.0206992	0.0971053	0.0312178	0.0206992
0.0971053	0.0312178	0.320699	0.0988582	0.0251204	0.320699	0.0988582	0.0251204	0.0206992
0.0949766	0.0371945	0.320699	0.0971053	0.0312178	0.0206992	0.0949766	0.0371945	0.0206992
0.0949766	0.0371945	0.320699	0.0971053	0.0312178	0.320699	0.0971053	0.0312178	0.0206992
0.0924805	0.0430272	0.320699	0.0949766	0.0371945	0.0206992	0.0924805	0.0430272	0.0206992
0.0924805	0.0430272	0.320699	0.0949766	0.0371945	0.320699	0.0949766	0.0371945	0.0206992
0.0896267	0.0486934	0.320699	0.0924805	0.0430272	0.0206992	0.0896267	0.0486934	0.0206992
0.0896267	0.0486934	0.320699	0.0924805	0.0430272	0.320699	0.0924805	0.0430272	0.0206992
0.086426	0.0541713	0.320699	0.0896267	0.0486934	0.0206992	0.086426	0.0541713	0.0206992
0.086426	0.0541713	0.320699	0.0896267	0.0486934	0.320699	0.0896267	0.0486934	0.0206992
0.082891	0.0594396	0.320699	0.086426	0.0541713	0.0206992	0.082891	0.0594396	0.0206992
0.082891	0.0594396	0.320699	0.086426	0.0541713	0.320699	0.086426	0.0541713	0.0206992
0.0790354	0.0644779	0.320699	0.082891	0.0594396	0.0206992	0.0790354	0.0644779	0.0206992
0.0790354	0.0644779	0.320699	0.082891	0.0594396	0.320699	0.082891	0.0594396	0.0206992
0.0748739	0.0692668	0.320699	0.0790354	0.0644779	0.0206992	0.0748739	0.0692668	0.0206992
0.0748739	0.0692668	0.320699	0.0790354	0.0644779	0.320699	0.0790354	0.0644779	0.0206992
0.0704228	0.0737877	0.320699	0.0748739	0.0692668	0.0206992	0.0704228	0.0737877	0.0206992
0.0704228	0.0737877	0.320699	0.0748739	0.0692668	0.320699	0.0748739	0.0692668	0.0206992
0.0656992	0.0780231	0.320699	0.0704228	0.0737877	0.0206992	0.0656992	0.0780231	0.0206992
0.0656992	0.0780231	0.320699	0.0704228	0.0737877	0.320699	0.0704228	0.0737877	0.0206992
0.0607214	0.0819567	0.320699	0.0656992	0.0780231	0.0206992	0.0607214	0.0819567	0.0206992
0.0607214	0.0819567	0.320699	0.0656992	0.0780231	0.320699	0.0656992	0.0780231	0.0206992
0.0555088	0.0855732	0.320699	0.0607214	0.0819567	0.0206992	0.0555088	0.0855732	0.0206992
0.0555088	0.0855732	0.320699	0.0607214	0.0819567	0.320699	0.0607214	0.0819567	0.0206992
0.0500813	0.0888586	0.320699	0.0555088	0.0855732	0.0206992	0.0500813	0.0888586	0.0206992
0.0500813	0.0888586	0.320699	0.0555088	0.0855732	0.320699	0.0555088	0.0855732	0.0206992
0.0444601	0.0918003	0.320699	0.0500813	0.0888586	0.0206992	0.0444601	0.0918003	0.0206992
0.0444601	0.0918003	0.320699	0.0500813	0.0888586	0.320699	0.0500813	0.0888586	0.0206992
0.038667	0.0943868	0.320699	0.0444601	0.0918003	0.0206992	0.038667	0.0943868	0.0206992
0.038667	0.0943868	0.320699	0.0444601	0.0918003	0.320699	0.0444601	0.0918003	0.0206992
0.0327242	0.0966081	0.320699	0.038667	0.0943868	0.0206992	0.0327242	0.0966081	0.0206992
0.0327242	0.0966081	0.320699	0.038667	0.0943868	0.320699	0.038667	0.0943868	0.0206992
0.0266548	0.0984557	0.320699	0.0327242	0.0966081	0.0206992	0.0266548	0.0984557	0.0206992
0.0266548	0.0984557	0.320699	0.0327242	0.0966081	0.320699	0.0327242	0.0966081	0.0206992
0.0204823	0.0999223	0.320699	0.0266548	0.0984557	0.0206992	0.0204823	0.0999223	0.0206992
0.0204823	0.0999223	0.320699	0.0266548	0.0984557	0.320699	0.0266548	0.0984557	0.0206992
0.0142305	0.101002	0.320699	0.0204823	0.0999223	0.0206992	0.0142305	0.101002	0.0206992
0.0142305	0.101002	0.320699	0.0204823	0.0999223	0.320699	0.0204823	0.0999223	0.0206992
0.00792369	0.101692	0.320699	0.0142305	0.101002	0.320699	0.0142305	0.101002	0.0206992
0.00792369	0.101692	0.320699	0.0142305	0.101002	0.0206992	0.00792369	0.101692	0.0206992
0.00158622	0.101988	0.320699	0.00792369	0.101692	0.320699	0.00792369	0.101692	0.0206992
0.00158622	0.101988	0.320699	0.00792369	0.101692	0.0206992	0.00158622	0.101988	0.0206992
-0.00475739	0.101889	0.320699	0.00158622	0.101988	0.320699	0.00158622	0.101988	0.0206992
-0.00475739	0.101889	0.320699	0.00158622	0.101988	0.0206992	-0.00475739	0.101889	0.0206992
-0.0110826	0.101396	0.320699	-0.00475739	0.101889	0.320699	-0.00475739	0.101889	0.0206992
-0.0110826	0.101396	0.320699	-0.00475739	0.101889	0.0206992	-0.0110826	0.101396	0.0206992
-0.0173649	0.100511	0.320699	-0.0110826	0.101396	0.320699	-0.0110826	0.101396	0.0206992
-0.0173649	0.100511	0.320699	-0.0110826	0.101396	0.0206992	-0.0173649	0.100511	0.0206992
-0.0235801	0.099237	0.320699	-0.0173649	0.100511	0.320699	-0.0173649	0.100511	0.0206992
-0.0235801	0.099237	0.320699	-0.0173649	0.100511	0.0206992	-0.0235801	0.099237	0.0206992
-0.029704	0.0975791	0.320699	-0.0235801	0.099237	0.320699	-0.0235801	0.099237	0.0206992
-0.029704	0.0975791	0.320699	-0.0235801	0.099237	0.0206992	-0.029704	0.0975791	0.0206992
-0.035713	0.0955436	0.320699	-0.029704	0.0975791	0.320699	-0.029704	0.0975791	0.0206992
-0.035713	0.0955436	0.320699	-0.029704	0.0975791	0.0206992	-0.035713	0.0955436	0.0206992
-0.0415838	0.0931386	0.320699	-0.035713	0.0955436	0.0206992	-0.0415838	0.0931386	0.0206992
-0.0415838	0.0931386	0.320699	-0.035713	0.0955436	0.320699	-0.035713	0.0955436	0.0206992
-0.0472937	0.0903732	0.320699	-0.0415838	0.0931386	0.0206992	-0.0472937	0.0903732	0.0206992
-0.0472937	0.0903732	0.320699	-0.0415838	0.0931386	0.320699	-0.0415838	0.0931386	0.0206992
-0.0528207	0.0872581	0.320699	-0.0472937	0.0903732	0.0206992	-0.0528207	0.0872581	0.0206992
-0.0528207	0.0872581	0.320699	-0.0472937	0.0903732	0.320699	-0.0472937	0.0903732	0.0206992
-0.0581434	0.0838055	0.320699	-0.0528207	0.0872581	0.0206992	-0.0581434	0.0838055	0.0206992
-0.0581434	0.0838055	0.320699	-0.0528207	0.0872581	0.320699	-0.0528207	0.0872581	0.0206992
-0.063241	0.0800286	0.320699	-0.0581434	0.0838055	0.0206992	-0.063241	0.0800286	0.0206992
-0.063241	0.0800286	0.320699	-0.0581434	0.0838055	0.320699	-0.0581434	0.0838055	0.0206992
-0.0680941	0.0759421	0.320699	-0.063241	0.0800286	0.0206992	-0.0680941	0.0759421	0.0206992
-0.0680941	0.0759421	0.320699	-0.063241	0.0800286	0.320699	-0.063241	0.0800286	0.0206992
-0.0726836	0.0715619	0.320699	-0.0680941	0.0759421	0.0206992	-0.0726836	0.0715619	0.0206992
-0.0726836	0.0715619	0.320699	-0.0680941	0.0759421	0.320699	-0.0680941	0.0759421	0.0206992
