Radius[m]	PosX[m] PosY[m] PosZ[m]
 0.001 -0.01756839678 0.0290000484 -0.06324265175
 0.001 0.02885000646 0.01490112212 -0.08657495493
 0.001 -0.04680769369 -0.01172760082 -0.06156209729
 0.001 -0.04632536803 0.0008728732971 -0.08924310355
 0.001 0.01674314347 -0.007435395777 -0.07843421
 0.001 0.03300797533 0.001397126909 -0.05926155829
 0.001 -0.007803164041 -0.005585813933 -0.06732631746
 0.001 0.001500720455 0.007765349396 -0.05882706232
 0.001 0.0418874213 0.01913252382 -0.07840445561
 0.001 -0.03483632599 0.02669877528 -0.06585755745
 0.001 0.0256331558 0.02084388719 -0.08598233346
 0.001 -0.02466955601 -0.01205343619 -0.07553888565
 0.001 0.04109718588 -0.0007591631984 -0.07180097531
 0.001 0.01608304425 0.01761730828 -0.07869467458
 0.001 -0.01317031678 0.01743614703 -0.07908932932
 0.001 0.04017496251 0.005082442342 -0.06416903327
 0.001 0.02607317214 0.005416755528 -0.0592115873
 0.001 -0.002955491808 -0.02758763815 -0.08644315008
 0.001 -0.03964727335 -0.01811224344 -0.084086064
 0.001 -0.02992308561 -0.02279543357 -0.08521673038
 0.001 0.006647558652 0.01927464863 -0.08122748101
 0.001 -0.002657185884 0.01462605384 -0.08802664806
 0.001 0.01790138078 0.01627606534 -0.08356771436
 0.001 0.03689344447 -0.02570396789 -0.08090262391
 0.001 -0.02071546535 0.01855131276 -0.08686319484
 0.001 -0.04128009424 -0.02526909504 -0.07335264753
 0.001 0.0121521315 -0.003988323707 -0.08924307759
 0.001 -0.04444319522 0.004184939963 -0.08165809911
 0.001 0.02386070405 -0.02021275313 -0.08470270181
 0.001 -0.02931897207 -0.01733318981 -0.07546937956
 0.001 0.008729075777 -0.001125478765 -0.08450153123
 0.001 -0.02295822612 -0.003992964685 -0.06572298764
 0.001 0.01010361224 0.01195357169 -0.08323084037
 0.001 0.03736973599 -0.009843339099 -0.08111186355
 0.001 0.03589931642 0.002709731135 -0.06577290659
 0.001 -0.03258936353 0.02248402909 -0.08453836401
 0.001 -0.01214305938 0.0100986263 -0.07317709812
 0.001 0.03709263526 0.02733996915 -0.08017203525
 0.001 -0.03013223646 -0.02162481331 -0.07010985446
 0.001 0.003240200065 0.003079455906 -0.08648879126
 0.001 -0.01667792943 0.004574517855 -0.06130128546
 0.001 0.01292226095 0.01011051018 -0.06817211743
 0.001 -0.03656579741 0.01985487554 -0.08924337245
 0.001 -0.00287763853 -0.0239921709 -0.06436908094
 0.001 0.01750543614 0.01580311316 -0.06550462616
 0.001 0.009043867152 0.01915193813 -0.06956934208
 0.001 0.02540931607 -0.001155266608 -0.08050480494
 0.001 -0.03054404355 -0.01902626902 -0.07673732171
 0.001 0.01853835222 0.02143436044 -0.08230380917
 0.001 0.01510301532 -0.02455631337 -0.08213654743
 0.001 0.02970691744 -0.02697816823 -0.08613907178
 0.001 0.01797001794 -0.01126910835 -0.07538346527
 0.001 0.005466286658 -0.0260497247 -0.07793980366
 0.001 0.01486986558 0.02702587571 -0.08924317036
 0.001 -0.01985493895 -0.02048240529 -0.07500199783
 0.001 0.03872580041 0.01574716148 -0.07726709314
 0.001 0.02508601863 0.01061776936 -0.07735458008
 0.001 -0.01302715696 0.01461622965 -0.0875610079
 0.001 -0.04800009983 -0.02156711449 -0.07375847249
 0.001 -0.01404638411 -0.004118523285 -0.07944675523
 0.001 -0.03333798416 0.01865199316 -0.06745679422
 0.001 0.003382690163 0.02149074773 -0.07601137698
 0.001 0.04626130334 0.01176453954 -0.07393754587
 0.001 -0.0006513115706 -0.008871618729 -0.08375822128
 0.001 -0.003347867805 -0.01513033406 -0.07097034421
 0.001 0.04179393987 0.0001827163924 -0.08423317333
 0.001 -0.02845358859 -0.02423067834 -0.0653257005
 0.001 -0.002913119826 -0.0217809675 -0.06758693239
 0.001 0.002093595554 0.01028416213 -0.06117346152
 0.001 0.01017519501 0.01267872324 -0.07442103523
 0.001 0.02370565981 -0.001810777777 -0.0748756133
 0.001 0.02792681424 0.02206055607 -0.07218812152
 0.001 -0.004228419643 -0.02460749004 -0.06931951176
 0.001 -0.001773560043 -0.01873590067 -0.0785551707
 0.001 -0.03857825627 0.02536129448 -0.07988988052
 0.001 -0.0246055351 0.02561389455 -0.08331370826
 0.001 0.03901473703 0.01437427308 -0.07951683302
 0.001 0.01811673901 -0.006557309564 -0.06189025388
 0.001 0.005582867395 -0.01179702475 -0.08272741576
 0.001 0.04230662626 -0.02322180339 -0.08739320974
 0.001 -0.02950700207 -0.02226302768 -0.06614757934
 0.001 0.0009351584247 0.003801381768 -0.0576216265
 0.001 0.001611738869 0.02368247857 -0.07184640415
 0.001 -0.009511031395 -0.004495135525 -0.08924307532
 0.001 -0.02062181638 -0.001597008401 -0.08371554355
 0.001 0.01062924354 0.000453300725 -0.08368986612
 0.001 0.01486809682 -0.005245359346 -0.08674296774
 0.001 0.04380904102 -0.01288903929 -0.08585469644
 0.001 0.04726028702 -0.001795340734 -0.08170129408
 0.001 -0.02653035883 0.0248887624 -0.08597845681
 0.001 -0.001878057078 0.009297279772 -0.0634423966
 0.001 -0.0443560696 0.016061179 -0.08608178396
 0.001 0.01893627114 -0.009492320593 -0.06946561296
 0.001 0.03089568195 0.00229603227 -0.07655016472
 0.001 -0.04043674315 -0.01758141474 -0.0892432323
 0.001 -0.01397476642 0.02422001569 -0.06932759064
 0.001 -0.04025849009 -0.006025835253 -0.06426426005
 0.001 0.02860228657 0.009828777957 -0.08622621368
 0.001 -0.04409391492 -0.00980368511 -0.07394598334
 0.001 0.001607975835 -0.01327815523 -0.0892431589
 0.001 -0.03953999432 -0.02900020434 -0.08924319689
 0.001 0.04504370477 -0.02245050143 -0.06351050849
 0.001 0.03702788943 0.01680395461 -0.07727062772
 0.001 0.01894459063 -0.01962780559 -0.07546790834
 0.001 -0.01974432367 0.01110513457 -0.0861183008
 0.001 0.02851711896 0.02314438419 -0.06245999068
 0.001 -0.01809947496 0.02726216266 -0.0714946067
 0.001 0.02641664538 -0.009483928065 -0.06812629201
 0.001 -0.03760704007 -0.01967657446 -0.06087670161
 0.001 -0.0230287945 0.02099018754 -0.06289235078
 0.001 0.006687709188 -0.02660544583 -0.08560036279
 0.001 0.03319442501 -0.02254709077 -0.07764828548
 0.001 0.04800004695 -0.01399721044 -0.08300386202
 0.001 0.02546621281 -0.01979644078 -0.07908227863
 0.001 0.03075153285 0.006147508101 -0.06970354944
 0.001 -0.008404847191 -0.006637226916 -0.07997626086
 0.001 0.03889318407 0.02396242762 -0.07057422851
 0.001 -0.02537886902 0.0241183785 -0.07545091864
 0.001 -0.02608885397 0.02461882082 -0.06572741693
 0.001 0.02173644971 -0.01801785342 -0.06650503684
 0.001 -0.009838321159 -0.02704954662 -0.07148805778
 0.001 -0.04345976563 -0.02347382361 -0.08580584412
 0.001 0.02725689072 0.006452127053 -0.07149347335
 0.001 0.03417649478 -0.01248717948 -0.06228398395
 0.001 0.02168755675 0.002550605679 -0.07299945806
 0.001 0.0358455603 -0.01227878146 -0.08335034266
 0.001 -0.01210921746 -0.01739745653 -0.08334641675
 0.001 0.04434745446 0.009391079494 -0.08917958794
 0.001 -0.004157207114 0.009347380554 -0.0845875456
 0.001 0.03457786591 -0.008271772631 -0.08252530496
 0.001 -0.02564137201 -0.02784383612 -0.06061092437
 0.001 0.008533355063 0.02828888416 -0.06981608924
 0.001 -0.0111276647 0.01519293334 -0.08780414456
 0.001 0.03403725733 -0.00380738975 -0.08418840495
 0.001 0.0172419938 -0.01522060098 -0.06265823659
 0.001 0.003695734216 -0.01114661314 -0.08284951755
 0.001 0.03173611067 -0.02013283558 -0.06960574559
 0.001 -0.04425006679 0.01803741054 -0.08557151704
 0.001 0.03435384584 -0.01675199888 -0.06867109072
 0.001 -0.03791985183 -0.01118036835 -0.06794208978
 0.001 0.0297646558 0.01632627909 -0.08768653647
 0.001 -0.03598888967 -0.0006807959168 -0.05847509963
 0.001 -0.04800009004 0.01187966973 -0.06820634595
 0.001 0.02738262726 0.004489619627 -0.08094207051
 0.001 0.01660501012 -0.02749456945 -0.08924307525
 0.001 0.04609956496 0.0003985669373 -0.06915744371
 0.001 -0.004144547582 0.01029992628 -0.06646434442
 0.001 0.007157279054 -0.02900001726 -0.06581108872
 0.001 -0.03411664813 0.01416508133 -0.06445366718
 0.001 -0.03884622918 -0.008051363544 -0.07094102326
 0.001 -0.01232403362 0.01627436879 -0.08317818679
 0.001 -0.0384596973 0.01852981145 -0.06277995853
 0.001 -0.001251170383 -0.00769433622 -0.08701829984
 0.001 -0.02910785617 0.02709667693 -0.08346340053
 0.001 0.04600486253 0.006027510775 -0.0673515851
 0.001 0.008991597163 -0.01058380887 -0.06411459148
 0.001 0.02740906215 0.0225981553 -0.08074244902
 0.001 0.04273726147 0.02440990535 -0.08669238759
 0.001 -0.005135878268 0.01433132895 -0.07386535564
 0.001 0.02764056593 0.01557318422 -0.07722908667
 0.001 0.01648541361 0.02501776234 -0.06838367659
 0.001 -0.02525273499 -0.02003516748 -0.07285783414
 0.001 -0.03010398294 -0.01292701782 -0.07743494661
 0.001 0.02065282082 -0.01352579216 -0.07587152897
 0.001 0.01982687587 0.01921996825 -0.08924316303
 0.001 0.009986963172 -0.01012917736 -0.06579979327
 0.001 -0.00233430864 -0.0229708383 -0.08763011588
 0.001 0.02698468727 0.02522583782 -0.08558737654
 0.001 -0.03699360575 0.02900013766 -0.07766958369
 0.001 -0.029317651 0.01012195752 -0.08874768642
 0.001 0.01725708898 -0.02093834036 -0.08924309121
 0.001 0.02258966212 -0.002153559927 -0.06493921284
 0.001 -0.01070894329 -0.005423906087 -0.07487603925
 0.001 -0.008385802614 -0.01714816727 -0.08012959613
 0.001 -0.004634079584 -0.001426639112 -0.08392362083
 0.001 0.010018599 -0.005983352286 -0.08621506003
 0.001 0.02981459003 -0.008886139737 -0.06585870475
 0.001 0.02607475621 -1.812211116e-05 -0.06842667374
 0.001 -0.01588188091 0.01510943877 -0.07959021333
 0.001 0.01292655509 -0.02161178986 -0.07563323318
 0.001 0.01049933161 -0.01318204754 -0.07056051008
 0.001 0.02692411204 0.02254644074 -0.06553593603
 0.001 0.04235107242 -0.02522063932 -0.08744383746
 0.001 0.0480000558 0.01967572527 -0.06403437039
 0.001 0.03379253526 0.005716978381 -0.08924307615
 0.001 0.01693542498 -0.02754910166 -0.07663146654
 0.001 0.01025187401 0.02239284779 -0.07667215645
 0.001 -0.007672307926 0.01189769135 -0.08261151303
 0.001 -0.02165706804 0.01416961994 -0.06213314716
 0.001 -0.01812421512 0.001361602794 -0.06938165324
 0.001 0.01723471163 -0.01076036853 -0.08453544557
 0.001 0.002036169459 -0.02710487255 -0.05981043551
 0.001 0.03360929902 -0.0290000566 -0.08353476825
 0.001 -0.02415020907 0.01079666445 -0.07877872519
 0.001 0.02594674255 0.01492460075 -0.07638702191
 0.001 -0.02395544094 0.004522532475 -0.0631267164
 0.001 0.01496923754 -0.02513258417 -0.08638091797
 0.001 -0.03556034565 0.02181312215 -0.06287454288
 0.001 -0.01445955931 0.01001058778 -0.06796073479
 0.001 0.02937732602 0.004089766488 -0.08475973265
 0.001 0.04030432268 -0.02003232752 -0.06882946419
 0.001 0.01295844632 0.02033444161 -0.08404373322
 0.001 -0.0165765126 -0.02341872841 -0.07976895721
 0.001 -0.02369387497 -0.01569109961 -0.07246685797
 0.001 0.04039941655 -0.000266283721 -0.07457417719
 0.001 -0.04800000515 -0.02900001189 -0.08628170402
 0.001 -0.02442474958 -0.02718174695 -0.07169316935
 0.001 -0.007952159617 0.01270780698 -0.07059686208
 0.001 0.0001459403704 0.02203704128 -0.08334555591
 0.001 -0.04265812331 -0.02298942793 -0.07353243862
 0.001 0.03004434962 0.02900006823 -0.07820592482
 0.001 0.03628194203 -0.001010784475 -0.07273663473
 0.001 -0.02105367362 -0.02385666229 -0.08924331436
 0.001 0.03173092208 0.009169351353 -0.05820199866
 0.001 -0.009420454026 -0.007427745493 -0.08309816609
 0.001 -0.02155665002 0.01338270326 -0.06474542952
 0.001 -0.04800008951 0.01568726996 -0.07878490593
 0.001 0.03609157081 -0.007720135639 -0.07414462903
 0.001 -0.01096408825 -0.003742501581 -0.06676707469
 0.001 -0.04479109303 -0.00572021342 -0.07088728735
 0.001 0.004330272509 -0.00240833911 -0.07339115691
 0.001 -0.03401154705 0.02899973521 -0.07695275319
 0.001 -0.008025893122 0.02528060089 -0.07349724498
 0.001 -0.01675292831 0.02412598672 -0.08301358929
 0.001 0.007749825417 0.02027384455 -0.06215317563
 0.001 0.02091211364 -0.02569457705 -0.08110165511
 0.001 0.02372771881 -0.02039153884 -0.07829298936
 0.001 -0.01194063982 -0.02488011241 -0.07716189327
 0.001 -0.03352148204 -0.01346976437 -0.08924308765
 0.001 0.04622023777 0.01608419862 -0.07893455519
 0.001 0.04252077105 0.01829201022 -0.08010505864
 0.001 -0.0295157067 0.01115862865 -0.06591609079
 0.001 -0.04635809 -0.01760125278 -0.07571589122
 0.001 0.04800001272 0.01618665296 -0.06750438551
 0.001 -0.04537822271 -0.02163719293 -0.07217424208
 0.001 -0.03931900421 0.02900000573 -0.07244704731
 0.001 -0.02189248633 -0.02323574462 -0.08240098316
 0.001 -0.00745450947 -0.01314814528 -0.06172206183
 0.001 -0.0280421726 -0.007557094688 -0.08924319568
 0.001 -0.02271208832 0.01486299192 -0.0605820077
 0.001 -0.04800002962 -0.002187750447 -0.06505623374
 0.001 -0.04274413443 0.000331433564 -0.06118340648
 0.001 0.01164682677 -0.006589500394 -0.08720565994
 0.001 0.00332817147 0.01326157274 -0.08054675016
 0.001 -0.002075447428 0.002502085234 -0.05984901895
 0.001 0.04042217276 -0.0217490952 -0.08867425656
 0.001 -0.01958012273 -0.02409346573 -0.08475623188
 0.001 -0.0383330679 0.001161694733 -0.06817866884
 0.001 -0.00554983264 -0.02000734805 -0.06969295942
 0.001 -0.02172532201 0.02672822575 -0.06257426033
 0.001 -0.03304156848 -2.45595554e-05 -0.08924328212
 0.001 0.02859405423 -0.004676459695 -0.06749170828
 0.001 -0.01092738541 0.01113397792 -0.07195929723
 0.001 -0.01480088046 0.01955564982 -0.07799242688
 0.001 -0.009920425508 0.02306137664 -0.07801461745
 0.001 -0.04000731802 0.01135932997 -0.08223514344
 0.001 -0.01035937932 -0.006881238674 -0.07764257247
 0.001 -0.008171026803 -0.02297523054 -0.06560060693
 0.001 0.010748378 0.01563875563 -0.0701100112
 0.001 -0.00997441019 0.0222599087 -0.07416908053
 0.001 -0.03017547289 -0.0250716908 -0.06589785953
 0.001 0.004276001375 0.02498750515 -0.06924811816
 0.001 -0.04291007021 -0.02052574977 -0.06220911139
 0.001 -0.03391462766 -0.008898952523 -0.0723833739
 0.001 -0.03978088897 0.0261317232 -0.06257835734
 0.001 -0.005731195772 -0.0252756179 -0.06818148604
 0.001 -0.005847585431 -0.008302483189 -0.07595104488
 0.001 0.03256345785 0.01519872911 -0.08254693916
 0.001 -0.02928234703 -0.01504391155 -0.086281486
 0.001 0.03381240642 -0.01158899083 -0.07725247276
 0.001 -0.04272715286 -0.0005059592447 -0.08924317985
 0.001 0.03131461112 0.02703419029 -0.08113728877
 0.001 -0.03408712848 -0.01650626555 -0.06110466936
 0.001 0.006764696716 0.01742883429 -0.08924314159
 0.001 0.001596574078 0.009080929004 -0.07611527858
 0.001 0.008143433662 -0.02183521365 -0.06656385123
 0.001 0.003659903008 0.01092234875 -0.08662871161
 0.001 -0.03112207488 -0.004305406461 -0.07795766169
 0.001 -0.03343906575 -0.02792041787 -0.07415971914
 0.001 0.01803613382 -0.01763893611 -0.08294481487
 0.001 0.0114970026 -0.0221794058 -0.07394033339
 0.001 -0.02000072284 0.01601986308 -0.07043364508
 0.001 0.04800008693 -0.01808591258 -0.08737239647
 0.001 -0.009899804274 0.008031079079 -0.08128057223
 0.001 0.04184365438 -0.0215585282 -0.07412867907
 0.001 0.02749156679 -0.004090635577 -0.08349303917
 0.001 0.01448861257 -0.008825398848 -0.08358236344
 0.001 0.0187442873 -0.01477302832 -0.07112249258
 0.001 -0.03541521747 0.01867522991 -0.08811033585
 0.001 -0.002034793658 -0.01594248581 -0.08006460777
 0.001 -0.02609343532 -0.01183100904 -0.07288919456
 0.001 0.04351619609 0.00643365726 -0.08554039404
 0.001 0.02150436426 -0.01016017995 -0.07517078304
 0.001 0.03419586255 0.02376539584 -0.07564089301
 0.001 -0.02190402798 -0.01925764251 -0.07251343132
 0.001 0.03080132591 0.005435346361 -0.06783547617
 0.001 -0.02116686761 0.006712124324 -0.08389310985
 0.001 -0.02220326202 -0.01667245778 -0.06779218141
 0.001 0.03738009223 -0.003252849833 -0.08613995033
 0.001 -0.01804603026 0.02205917329 -0.08924307525
 0.001 0.01996738302 -0.01812847937 -0.06058868518
 0.001 0.03389864539 -0.01756555501 -0.08924310538
 0.001 -0.01391133059 0.01955554529 -0.08822706262
 0.001 0.02380365463 -0.002233303621 -0.08382165943
 0.001 0.001353065728 0.02521620505 -0.08242878007
 0.001 0.0399781333 0.02188475652 -0.08747948027
 0.001 0.04800009487 -0.02075621426 -0.07298636858
 0.001 0.01900486822 0.004468689244 -0.08597831312
 0.001 0.03138578293 -0.02756939109 -0.07091733432
 0.001 0.02984889362 0.01900409252 -0.06270908528
 0.001 0.005152582086 -0.006854138435 -0.06884051798
 0.001 0.01929183853 0.001229962321 -0.07296729034
 0.001 -0.0273855619 -0.004929047319 -0.06336221281
 0.001 -0.01213327739 0.01421330703 -0.07921798218
 0.001 0.007449284637 0.01572026558 -0.07431339619
 0.001 -0.04800008433 -0.008741088584 -0.08494826167
 0.001 -0.03940161804 -0.02171592198 -0.06061993817
 0.001 -0.04249932989 -0.01869384923 -0.08612360292
 0.001 -0.04407053759 -0.01299198201 -0.07272991406
 0.001 0.01336842283 0.006374828267 -0.06491080389
 0.001 0.04628410616 0.003541148571 -0.07239451661
 0.001 0.008662303627 0.01994062487 -0.07453829364
 0.001 -0.02109731095 0.009608684609 -0.07652353274
 0.001 0.04800004315 0.01165238671 -0.07491918607
 0.001 0.031393983 -0.02900017205 -0.07882796479
 0.001 0.01129978072 0.02819590019 -0.08766448795
 0.001 0.01411756698 -0.02008906085 -0.08108904328
 0.001 -0.0414297977 -0.02551261005 -0.07015488639
 0.001 0.02630049471 -0.01089359486 -0.07246718227
 0.001 -0.0207029303 -0.01049795985 -0.07173640123
 0.001 -0.02126034202 0.02120596251 -0.06380099867
 0.001 0.02856619535 -0.01377953481 -0.07173444246
 0.001 0.02276598863 0.01436259579 -0.08034451239
 0.001 -0.04209858263 0.00646407495 -0.05730443358
 0.001 0.01635074249 -0.006221341616 -0.0593209509
 0.001 0.006616784864 0.0184078308 -0.07137380625
 0.001 -0.005357607339 -0.01990836797 -0.07848484849
 0.001 0.02752977685 -0.004760288804 -0.07358451748
 0.001 0.0126109784 -0.02900006365 -0.07492404803
 0.001 0.0305619173 -0.005774853475 -0.08756846769
 0.001 -0.02525112396 -0.008818558736 -0.06001214696
 0.001 -0.0005839596861 0.01881679378 -0.06288829504
 0.001 -0.0457471983 -0.02646266096 -0.06767619565
 0.001 -0.01465164583 -0.000102294951 -0.06360071377
 0.001 0.001993180845 -0.0152851603 -0.07175813084
 0.001 0.00602210523 -0.008257725983 -0.06996888072
 0.001 0.0208306623 -0.02709530174 -0.0796190214
 0.001 -0.04800001883 -0.02356639615 -0.0748400563
 0.001 -0.0006634078895 -0.01798437401 -0.07707101649
 0.001 0.02869720972 0.0136468979 -0.06848476891
 0.001 0.02863589117 0.009046478271 -0.0731449677
 0.001 0.04247975847 0.02126221373 -0.07853475347
 0.001 -0.02399173506 0.001988677347 -0.08924307556
 0.001 -0.007665269491 -0.009134539491 -0.07589215
 0.001 0.01927339735 -0.01695747908 -0.08436049883
 0.001 0.009354547149 0.02704362836 -0.08790617111
 0.001 -0.03672474478 0.009889719967 -0.08196727004
 0.001 -0.03899148861 0.00531530642 -0.07535653415
 0.001 -0.002472722083 -0.008465564143 -0.06866432543
 0.001 -0.01867748728 -0.018598128 -0.07376613299
 0.001 0.04623402422 0.0267369322 -0.07910585207
 0.001 0.03155294879 -0.02046788773 -0.07156892256
 0.001 -0.03320937517 0.0210571152 -0.08581659666
 0.001 -0.03798061047 0.02246388346 -0.06510858016
 0.001 0.04773356268 -0.02046748877 -0.07102538296
 0.001 -0.04800008064 0.01415856426 -0.07446967679
 0.001 0.0453981434 0.01491666398 -0.08736668565
 0.001 -0.03028732021 0.02260213944 -0.06777381283
 0.001 0.02983749087 -0.0007419378666 -0.06010692889
 0.001 -0.01184712847 -0.007558555113 -0.08822007694
 0.001 -0.01856605857 0.003221821108 -0.07815549278
 0.001 0.02260825906 0.01594413379 -0.08596460352
 0.001 -0.01505397406 0.02012715953 -0.07137283515
 0.001 0.03320447561 0.02409865272 -0.08743616591
 0.001 0.03593218036 0.01208050357 -0.087710996
 0.001 -0.02707181875 0.02763010018 -0.08383904562
 0.001 -0.01302816698 -0.02715482188 -0.07156989562
 0.001 0.006673392227 0.001120447191 -0.08762855275
 0.001 -0.04203017636 0.0263825497 -0.06560004738
 0.001 0.0442846202 -0.006817500237 -0.07482223418
 0.001 0.002269525897 -0.02056202177 -0.07330196714
 0.001 0.04516584556 0.01182010769 -0.07828586546
 0.001 0.0116356786 -0.006729034026 -0.08500654595
 0.001 -0.04344578054 -0.01520828214 -0.06778608076
 0.001 0.0003923896006 0.002179647642 -0.08924331381
 0.001 -0.02414747659 0.01636676823 -0.06115706203
 0.001 0.008556788925 0.012641621 -0.06128393077
 0.001 0.027859217 -0.02224949672 -0.06568954159
 0.001 -0.04030624261 0.01546036196 -0.05991069408
 0.001 0.003600875521 -0.02139660348 -0.08924314563
 0.001 -0.03791093954 -0.005833809774 -0.06645026293
 0.001 -0.01788724156 -0.009740894409 -0.06039740607
 0.001 0.04209019902 0.01199786705 -0.07701361193
 0.001 0.01965052323 -0.007615076885 -0.08924313064
 0.001 0.04254279894 -0.01004006838 -0.06686898323
 0.001 0.03196757684 0.01179733581 -0.08757840616
 0.001 -0.04442806959 0.01772262031 -0.07503897713
 0.001 0.03003387052 -0.01863903397 -0.08490998371
 0.001 0.03459318925 0.02327815728 -0.08313226336
 0.001 0.02678536934 0.004986044245 -0.079074965
 0.001 0.0198143789 0.003171106086 -0.07340213958
 0.001 -0.0367004764 -0.01159386689 -0.06951291992
 0.001 0.0340931652 -0.01094796721 -0.08452142032
 0.001 -0.02903946685 -0.003470582046 -0.08571750213
 0.001 -0.04688140712 0.007965012271 -0.06599707734
 0.001 0.04666143164 0.01320754046 -0.07182707016
 0.001 0.02103555897 -0.001090827127 -0.08235475426
 0.001 0.04175055825 0.009334584708 -0.08747473744
 0.001 -0.02913007548 -0.01317654306 -0.06869548633
 0.001 0.03548451918 0.02461164196 -0.0677162054
 0.001 -0.03985264969 0.02426872244 -0.08810201885
 0.001 0.01836278568 0.02681759368 -0.08086467386
 0.001 0.04254737294 0.002712285682 -0.07615583021
 0.001 0.02543946744 0.02328850767 -0.08065177132
 0.001 0.02242649101 0.02189213299 -0.0759243135
 0.001 -0.0202479205 -0.01746376354 -0.08362539953
 0.001 -0.0480000067 -0.01170918164 -0.08013549539
 0.001 -0.009578939687 0.002493387817 -0.08169585811
 0.001 -0.01471501603 -0.01887760839 -0.08724634666
 0.001 0.03912104716 -0.02723405141 -0.08835460152
 0.001 0.04086333781 0.01887516296 -0.08106030801
 0.001 0.0356556311 -0.005732916499 -0.06780949088
 0.001 -0.03559424602 0.006942629042 -0.07118724889
 0.001 0.0341205571 0.005435476488 -0.07369821752
 0.001 -0.03191979936 -0.0290000504 -0.06485859277
 0.001 0.0398616564 0.02691036626 -0.07661075485
 0.001 0.02691160294 0.01329592673 -0.08924311777
 0.001 0.006748258177 0.0058150867 -0.08753187055
 0.001 -0.04213030402 0.02034842639 -0.07388712107
 0.001 0.03031920181 -0.02047373253 -0.06823607993
 0.001 -0.04310551492 -0.00762959509 -0.0862191993
 0.001 0.01364433614 -0.00719845174 -0.08438184133
 0.001 -0.02728351597 -0.02131732772 -0.06899989627
 0.001 -0.03879956256 0.02045557104 -0.06324518847
 0.001 -0.02555253368 0.0115540722 -0.08775687711
 0.001 -0.0148418957 -0.008629296286 -0.08240831182
 0.001 0.006342239262 0.02491727786 -0.07982937586
 0.001 -0.003594913392 -0.02137452353 -0.08551555599
 0.001 -0.001353873633 -0.02130884562 -0.06265171342
 0.001 -0.03337023009 0.01759944848 -0.07743075002
 0.001 0.02098147731 -0.008679912237 -0.05932904854
 0.001 0.04635922674 0.01691581731 -0.06983345056
 0.001 0.03791119667 0.01632499085 -0.07899983777
 0.001 0.02135229304 -0.02900015615 -0.0809835958
 0.001 0.04466426022 0.01486885174 -0.07275276178
 0.001 0.0480000978 0.01808288881 -0.07224793217
 0.001 -0.0351193564 -0.02607640937 -0.06953172989
 0.001 -0.0198770134 -0.01641195666 -0.06410274885
 0.001 -0.01622567317 0.02736605483 -0.0721853822
 0.001 -0.04212785312 -0.01881404521 -0.07638224508
 0.001 -0.01809373405 -0.0282882505 -0.06570027855
