0 0 0 0 0 1 1 1 
196 0.001 0 0 0 1 1 1 
0.463718009347824 0.451551026244135 0.84762122589385 1 0 0 0.0402809254 0 0 0 0 0 0 0
0.414687151301478 0.0993150145753146 0.771077505526061 1 0 0 0.04624029517 0 0 0 0 0 0 0
0.596621126910559 0.926644036614668 0.072714161991408 1 0 0 0.04691870644 0 0 0 0 0 0 0
0.194344608530547 0.803075776618835 0.214465732486485 1 0 0 0.04616564534 0 0 0 0 0 0 0
0.29254158246327 0.651623650778435 0.306274980952707 1 0 0 0.04053335657 0 0 0 0 0 0 0
0.20923188648491 0.969839190161005 0.537878006195763 1 0 0 0.03426800831 0 0 0 0 0 0 0
0.966498651240022 0.187199103471638 0.751426060915528 1 0 0 0.03235755323 0 0 0 0 0 0 0
0.129599160061125 0.306166582455703 0.591826113321049 1 0 0 0.02613319601 0 0 0 0 0 0 0
0.773637262050866 0.846877715692969 0.788350858922721 1 0 0 0.03195910284 0 0 0 0 0 0 0
0.891266296386005 0.611222965073564 0.680974906607554 1 0 0 0.03703796404 0 0 0 0 0 0 0
0.896657810309755 0.425251628807512 0.7872364187732 1 0 0 0.04500190428 0 0 0 0 0 0 0
0.441365642660423 0.0549294957379536 0.0311985714070513 1 0 0 0.03698016255 0 0 0 0 0 0 0
0.817498897039332 0.772353886838673 0.455273494631729 1 0 0 0.03507833935 0 0 0 0 0 0 0
0.811599480762054 0.967712630547851 0.58317498808431 1 0 0 0.04542456139 0 0 0 0 0 0 0
0.257843308509008 0.332247916299619 0.0975970969557789 1 0 0 0.03340183065 0 0 0 0 0 0 0
0.691863677418452 0.48267025548716 0.76193224195211 1 0 0 0.04093856023 0 0 0 0 0 0 0
0.431858077841477 0.324626619625253 0.0506626339157461 1 0 0 0.03467151259 0 0 0 0 0 0 0
0.445240212788116 0.262642771692348 0.849237541808526 1 0 0 0.04852010073 0 0 0 0 0 0 0
0.626628522775947 0.75768998194701 0.841023461109937 1 0 0 0.02812388362 0 0 0 0 0 0 0
0.0579846078385743 0.0911323026836548 0.444778516474386 1 0 0 0.04661516566 0 0 0 0 0 0 0
0.25321956760183 0.747495385122024 0.84527385714904 1 0 0 0.03713939083 0 0 0 0 0 0 0
0.784826210567424 0.121918775959016 0.0755647597130715 1 0 0 0.04528335363 0 0 0 0 0 0 0
0.442064535990763 0.472578531622348 0.618409596738955 1 0 0 0.03800847115 0 0 0 0 0 0 0
0.865761215590628 0.102355983944278 0.832432083010271 1 0 0 0.04221168512 0 0 0 0 0 0 0
0.535417348246167 0.0837098461727521 0.522019398843852 1 0 0 0.04320867351 0 0 0 0 0 0 0
0.739048986605788 0.559428380281266 0.700997407826597 1 0 0 0.03953113787 0 0 0 0 0 0 0
0.437648553592014 0.597098215858361 0.575679571762979 1 0 0 0.03860648562 0 0 0 0 0 0 0
0.882535907216337 0.0587385044817452 0.252225785281299 1 0 0 0.04429991561 0 0 0 0 0 0 0
0.271083332944118 0.154171871809129 0.07775785487354 1 0 0 0.02796455473 0 0 0 0 0 0 0
0.338939195781537 0.327630155414687 0.586293312174926 1 0 0 0.03713958127 0 0 0 0 0 0 0
0.23288932108284 0.758287987896904 0.523946741107901 1 0 0 0.03003556894 0 0 0 0 0 0 0
0.152629742855085 0.544205111875939 0.921347505486247 1 0 0 0.04382194351 0 0 0 0 0 0 0
0.540709540342717 0.747160042871572 0.531534103181647 1 0 0 0.03030052679 0 0 0 0 0 0 0
0.906390531674129 0.836178721081299 0.117204199435931 1 0 0 0.02825219873 0 0 0 0 0 0 0
0.159423266987388 0.970729528953573 0.969606445199245 1 0 0 0.03271280143 0 0 0 0 0 0 0
0.570064710520613 0.588207174476043 0.884957535299512 1 0 0 0.02891118963 0 0 0 0 0 0 0
0.118605129908672 0.417646053789513 0.800067577697274 1 0 0 0.03015625107 0 0 0 0 0 0 0
0.458944878711882 0.0235067689572397 0.956917095038186 1 0 0 0.03421532657 0 0 0 0 0 0 0
0.1548849274289 0.10402804230896 0.730118187395746 1 0 0 0.04784320148 0 0 0 0 0 0 0
0.0318774744967209 0.418329746072805 0.686011585699383 1 0 0 0.03671043393 0 0 0 0 0 0 0
0.71308843505514 0.128010361336162 0.439465037137768 1 0 0 0.04079586243 0 0 0 0 0 0 0
0.99610420004129 0.684156378093961 0.893831915320985 1 0 0 0.04784944881 0 0 0 0 0 0 0
0.45343724097038 0.833900956591683 0.276064363982468 1 0 0 0.02710982794 0 0 0 0 0 0 0
0.878192337941665 0.169700750923063 0.961445872707809 1 0 0 0.04922416104 0 0 0 0 0 0 0
0.373386540700787 0.6034812148628 0.29246981694133 1 0 0 0.0418347645 0 0 0 0 0 0 0
0.345672310606416 0.190150813022488 0.242646593374529 1 0 0 0.02940072973 0 0 0 0 0 0 0
0.056655942076672 0.166009553553528 0.388066255126087 1 0 0 0.0339033386 0 0 0 0 0 0 0
0.558627767566472 0.698103582767673 0.918470906169646 1 0 0 0.04347774449 0 0 0 0 0 0 0
0.597029184033601 0.183183245190249 0.912038071162963 1 0 0 0.03990627415 0 0 0 0 0 0 0
